"","Gene.symbol","logFC"
"8700","GEN1",1.04425612
"8704","COL12A1",-1.46117423
"8705","EHD2",-1.17173009
"8709","PLAC8",2.76792526
"8718","STC1",-1.30696409
"8719","",-1.12104897
"8723","VCAN",-1.58292605
"8729","RAPGEF6",1.19250889
"8734","HAS2",-1.29996781
"8737","TNFAIP2",-1.26971713
"8742","PTPRN2",1.18932516
"8744","TBL1X",-1.38562036
"8747","RTKN",-1.21915379
"8749","CAP2",-2.23177672
"8751","COL5A1",-1.55670418
"8759","HTRA1",-1.40058348
"8784","KIAA1324",2.59165667
"8787","DOCK4",-1.15475156
"8790","DFNA5",-1.46247976
"8793","ZNF302",1.10337612
"8794","TTC39A",2.36848425
"8797","FUT4",1.41259007
"8807","HNF4G",-1.32596964
"8810","POC1B-GALNT4///GALNT4",1.75423035
"8816","AQP9",-1.84800913
"8821","LINC-PINT",-1.03931451
"8832","SKP2",-1.0129275
"8833","KAT2B",1.0294832
"8840","RDX",-1.15152906
"8841","OMD",-2.24040201
"8843","MARCH3",1.20069946
"8849","SERPINA1",-2.7260006
"8853","UGT8",2.5435453
"8855","LCORL",1.05961695
"8859","LY96",-1.24587113
"8861","CDCP1",1.41461865
"8864","ADI1",1.04360179
"8865","SKIL",-1.03855295
"8870","FUT8-AS1",1.06888268
"8877","SAMD13",1.47280053
"8887","CDHR3",1.09804676
"8894","HBS1L",1.00750024
"8895","AP1S2",-1.44688374
"8903","NOSTRIN",1.42971285
"8904","ALDH1A3",-1.61887496
"8906","B3GNT6",1.80397835
"8912","GOLIM4",-1.11727056
"8913","RPS6KA1",1.05921665
"8930","ITGA7",-1.89085079
"8940","CD93",-1.28426447
"8944","ABCC9",-1.27332372
"8945","RGMA",-2.34644183
"8964","",1.99546066
"8985","BTN3A2",1.23031482
"8986","PROX1",-1.9240671
"8989","DAPP1",1.47462924
"8990","CLDN23",2.42771759
"8996","MS4A6A",-1.14496761
"8997","OCLN",2.02285651
"8998","COL14A1",-1.04582785
"9001","CARMIL1",-1.34277441
"9002","SLC8A1",-1.22063555
"9012","SAMD12",-1.678483
"9014","TMEM37",1.17187731
"9016","CD34",-1.2008059
"9018","LOC102725271///NTM",-1.04896195
"9020","RARRES1",-2.05812048
"9021","LOC100996583",1.18502119
"9024","SAMD4A",-1.57768277
"9032","MUC5AC",3.91653822
"9033","ADGRE2",-1.3293514
"9034","GRHL2",1.33029315
"9039","NCEH1",1.5681477
"9046","ESAM",-1.12120092
"9053","ADGRG6",1.90338698
"9054","KRT20",4.86597468
"9057","CYP3A5",2.97614623
"9059","CAMSAP3",1.31296219
"9062","SHANK2",1.03831439
"9064","",-1.08759238
"9070","DMPK",-1.12127365
"9075","",-1.01805963
"9076","SULT1C2",3.4025654
"9077","AEBP1",-1.69445494
"9082","GAS1",-2.58192171
"9084","PLPP5",1.16836628
"9088","",1.36064626
"9090","GOLM1",1.79200472
"9109","MXRA7",-1.4669296
"9117","AP1S2",-1.00752411
"9120","",-1.52650417
"9121","RGS7",1.69968272
"9128","RNASE6",-1.11560815
"9137","BCAT1",-1.99920965
"9142","GULP1",1.58471959
"9145","HNRNPL",1.11283505
"9149","GYPC",-1.16791531
"9151","ST6GALNAC5",-1.79495164
"9154","RIMBP2",1.58564007
"9155","TRNP1",2.2307495
"9162","TMPRSS2",1.95637722
"9165","LMO3",-2.17821557
"9171","SFRP1",-2.8189089
"9172","FMO5",1.84326047
"9179","LINC01503",-1.08826822
"9187","FAM129A",-1.63922715
"9194","B3GNT5",1.42967878
"9210","SERPINB6",1.09365355
"9212","PTGR1",1.58793755
"9223","TREM2",-1.08101161
"9225","",-1.66397718
"9236","",-1.07613061
"9237","ADAMTS9",-1.14277433
"9239","LINC01082",1.28945648
"9243","ARFGEF3",1.47910891
"9249","",-1.43123057
"9253","SEC16B",1.39106116
"9269","ELL2",1.10686557
"9271","ZDHHC11B///ZDHHC11",1.72120373
"9272","LZTS1",-1.04347041
"9287","CD300LF",-1.04507593
"9292","NAPEPLD",1.05332127
"9296","CDH5",-1.35159847
"9300","EPN3",1.23335212
"9312","PLXDC1",-1.21657025
"9319","SAP30",1.04176938
"9329","F2RL2",-1.72836863
"9342","CES2",1.70985655
"9351","CIART",-1.04082699
"9356","SLC2A3",-1.63381611
"9364","FBN1",-1.67760324
"9366","",1.0940409
"9370","SECISBP2L",-1.12074507
"9371","LINC00543",1.05681372
"9373","CPXM1",-1.79424735
"9374","CD80",-1.15384183
"9380","PLCXD2",1.04999432
"9381","FIBIN",-1.595913
"9383","CTSZ",1.10045887
"9390","ARL14",2.97978643
"9392","MUC5AC",4.32992914
"9396","PGF",-1.00406608
"9399","BNC2",-1.59389033
"9402","RBKS",1.13702682
"9404","SERPINA1",-2.77266936
"9405","ANO1",1.64414193
"9418","MYO1A",1.98845933
"9423","APITD1-CORT///APITD1",1.00163073
"9432","TNC",-2.00250631
"9437","APOL6",-1.31909681
"9446","B3GALT5",1.58993402
"9450","EDNRA",-1.84018848
"9455","THSD7A",-1.29605956
"9458","NRP2",-1.57229504
"9460","PKIG",-1.17080356
"9468","",1.24702479
"9485","PTPRF",1.2544397
"9491","MECOM",1.73510495
"9495","PLEK",-1.33114707
"9500","NR2F2-AS1",-1.0733691
"9503","FAM198B",-1.32492157
"9509","TCF4",-1.11512481
"9510","TMEM163",1.53114397
"9514","LOC286272",-1.10624016
"9521","AGR2",2.78726026
"9525","BTG3",1.84713517
"9537","SRPX2",-1.48540935
"9540","SECTM1",1.05866834
"9550","FAM199X",1.38193149
"9558","TREM1",-1.84432033
"9561","C16orf89",2.16722909
"9564","RHOF",1.28373629
"9568","MEF2C",-1.28325628
"9570","STAP2",1.29287295
"9571","EMP1",-1.2894427
"9574","AFF4",-1.02013815
"9577","CLDN10",1.53830596
"9580","AFAP1L1",-1.26027607
"9581","MST1R",1.56509537
"9583","",-1.08432508
"9594","TNC",-2.35681486
"9598","MLLT11",-1.74856782
"9609","SLC37A1",1.26463191
"9615","BCAT1",-1.74728256
"9620","DOCK5",-1.09606659
"9629","",-1.05649303
"9636","RND1",1.09001693
"9641","TTC7B",-1.44866964
"9649","",-1.55281996
"9653","ASPA",1.59179109
"9654","AXL",-1.104327
"9659","FZD2",-1.15477437
"9661","PLA2G2D",-1.1605721
"9662","GC",3.08124998
"9664","CELF2",-1.34260391
"9676","GDA",1.53961712
"9677","TCEA3",1.41348116
"9678","EBF2",-1.05193087
"9686","ENPEP",-1.83134571
"9691","ALPK3",-1.07996951
"9695","LILRB4",-1.27519012
"9699","CLEC1A",-1.11729962
"9702","PSMG4",1.45557067
"9712","FAM135A",1.12726748
"9717","FBP1",1.51530646
"9730","EPS8L1",1.45762394
"9732","MCOLN3",1.6276229
"9737","PTGR1",1.38929646
"9749","DUSP2",-1.16148807
"9751","MS4A6A",-1.12024482
"9752","",1.04466624
"9753","MS4A4A",-1.26693676
"9756","SLC16A4",-1.2860911
"9758","GKN2",5.88274273
"9762","",-1.58017389
"9764","FYB",-1.27065323
"9765","FAM65B",-1.06825495
"9769","ZFPM2",-2.0998468
"9773","CCDC3",-1.07897063
"9777","CCL4",-1.58691159
"9788","CD84",-1.07987042
"9793","",-1.58634026
"9794","SMIM3",-1.07165555
"9795","C2orf72",1.4360066
"9796","JCHAIN",2.72067518
"9811","",1.40089578
"9812","MBOAT2",1.05432351
"9822","CLDN1",-1.49372707
"9824","PECAM1",-1.38303772
"9825","LCOR",1.20297289
"9833","PRKCI",-1.12345899
"9842","",-1.17445282
"9850","VWF",-1.43823215
"9855","STOM",-1.16149909
"9858","",1.47570337
"9864","ST3GAL1",-1.24123852
"9867","RHOJ",-1.59700015
"9872","EBP",1.21916101
"9877","CLIC5",-1.21050369
"9879","CHMP4C",1.96195079
"9883","",1.3254935
"9884","",-1.56076308
"9886","HOXB5",-1.03100296
"9892","COL18A1",-1.2472566
"9894","SNCA",-1.3083962
"9897","HLA-DMB",-1.10205101
"9898","MEX3D",1.10974768
"9910","ZNF331",-1.24744624
"9917","JAM3",-1.29142535
"9918","CXCL8",-3.19968379
"9922","TMED6",2.73170851
"9925","GINS4",-1.23519366
"9931","EPB41L3",-1.19405367
"9936","GALNT12",1.29234022
"9937","TSHZ2",-1.30989061
"9938","DSC2",2.14703008
"9939","LINC00261",2.81987465
"9942","CCT2",-1.04314181
"9944","GSTA4",1.03249226
"9947","TPD52",1.28065602
"9955","RORC",1.54072916
"9958","PDE10A",-1.2734982
"9961","GPX2",1.62371668
"9978","F8",-1.25413277
"9979","GUCA2B",1.10995267
"10001","PRRX1",-1.4214046
"10003","LPP",-1.606579
"10009","FNDC1",-2.86901055
"10020","PRKCB",-1.15601497
"10025","",-1.02440493
"10033","SYNPO2",-1.87423504
"10040","ADAMTS9",-1.07034575
"10043","MECOM",1.0487612
"10045","",1.14654366
"10058","ETS1",-1.04503891
"10059","NTRK2",-1.71987779
"10065","PLOD2",-1.24109173
"10068","PRKCDBP",-1.27627328
"10070","TNFSF4",-1.51808868
"10071","TOX3",2.28177738
"10073","TESC",2.08912565
"10076","LINC00483",2.18695165
"10080","DCN",-1.16992869
"10083","MYOCD",-2.41543516
"10085","TNFRSF17",2.5288397
"10087","FAM46A",1.06827467
"10088","SLIT3",-1.67900006
"10091","RBPMS",-1.08369056
"10094","",-1.2487384
"10095","PTPRC",-1.32910128
"10097","FOSL1",-1.16853853
"10108","FHL5",-1.36238961
"10109","ITGA4",-1.2837269
"10119","TSPAN12",1.27902803
"10121","ITGB4",-1.35018799
"10125","ACTC1",-1.61921841
"10133","BCO1",1.52201848
"10135","EPN3",1.5616896
"10149","ERAP1",1.06843564
"10151","SLITRK6",1.39843765
"10157","AHSA2",1.08794419
"10175","ANKRD28",-1.40960837
"10179","UNC5CL",2.07135373
"10185","HOXC9",-1.12381611
"10186","BOC",-1.90875434
"10215","GZMK",-1.70065166
"10216","PBLD",1.81895342
"10237","COPZ2",-1.19802655
"10240","ENAH",1.0438931
"10242","OAS1",1.55236373
"10246","MXRA7",-1.30510807
"10253","CES2",1.81768253
"10254","SLAMF8",-1.08878828
"10259","IL6",-1.85325583
"10261","HSPB2",-1.04712825
"10265","PERP",1.33207937
"10295","CHAC2",1.44118917
"10296","S100A12",-1.34406159
"10298","RERG",-2.09921853
"10310","GPR161",-1.23614492
"10314","TUBA1A",-1.26694255
"10333","",-1.22423811
"10339","FN1",-1.71194711
"10352","GPX8",-1.45643611
"10355","SLC6A20",2.06832327
"10360","GPR183",-1.14473205
"10362","FANK1",1.19813169
"10369","IGF1",-2.4903412
"10370","IL7R",-1.5166345
"10372","GRTP1",1.6178322
"10385","TOB1",-1.45130407
"10391","BLNK",1.4298159
"10403","FAM83B",1.54778829
"10409","CLEC11A",-1.27242126
"10414","SERPINE1",-1.82464948
"10416","SEL1L3",1.11788094
"10426","GATM",1.66243649
"10427","ATP2B4",-1.21171795
"10433","BACE2",1.15548419
"10436","MARC2",1.11140173
"10437","TIMP3",-1.64977056
"10440","FBN1",-1.66558044
"10441","MFAP5",-1.97437297
"10447","",-1.08555068
"10454","COL10A1",-3.04532909
"10474","",-1.17852349
"10476","SH2D4A",1.00207818
"10478","ERLIN1",-1.03822218
"10480","",-3.08529321
"10481","MRVI1",-1.73243239
"10491","GLT8D2",-1.23046706
"10494","FAS",-1.18892347
"10507","PDLIM3",-1.78098411
"10511","CRYAB",-1.95511193
"10513","CORO2A",1.82815178
"10518","MMP9",-2.03204034
"10522","SSPN",-1.48075141
"10529","TSHZ2",-1.46062019
"10532","IDH1",1.06206902
"10542","",-1.34854618
"10547","LDLR",1.11420812
"10560","TCF4",-1.08547008
"10561","ACKR3",-1.18779404
"10562","AKR1C4",1.12407657
"10572","PDE5A",-1.19193782
"10573","RALGPS2",1.05372344
"10576","FERMT2",-1.65129921
"10577","SLPI",2.22470392
"10578","",1.17244229
"10579","KIAA1161",1.00546109
"10588","FOXP4-AS1",1.31524536
"10591","CXCL14",2.20005986
"10598","FANCI",-1.02639795
"10601","MYLK",-1.9957548
"10606","PTPRC",-1.32210357
"10618","CNN1",-2.93030215
"10619","GSTA1",2.95597286
"10620","MREG",1.41796656
"10622","CD72",-1.28596091
"10624","SOX17",-1.14162669
"10643","NR4A2",-1.61733645
"10662","CLEC4A",-1.03592128
"10665","CYP3A5",2.39195766
"10666","PALM",-1.00964873
"10674","SCN3A",1.12460101
"10675","PLEKHO1",-1.44732819
"10690","GGT5",-1.08136295
"10698","TMPRSS3",2.34154813
"10701","RASGRP2",-1.29902663
"10706","CLEC7A",-1.0826163
"10710","MS4A4A",-1.20504049
"10745","KCNJ15",1.33488213
"10746","HSPG2",-1.24093356
"10752","ID1",1.47108739
"10755","SLC2A3",-1.2639871
"10756","RNF125",1.14609683
"10767","FILIP1L",-1.17390337
"10774","ZFP36L1",-1.11093053
"10789","ZEB1",-1.83087817
"10790","INSM1",2.65912952
"10799","SVIP",1.01997994
"10807","ASCL1",1.00519968
"10810","ORM2///ORM1",2.1874363
"10812","KDR",-1.01593087
"10814","EPHA4",-1.18278487
"10818","LOC101927027",-1.04572471
"10830","FAM162B",-1.17097101
"10835","",1.14520334
"10849","RPS10",1.10617839
"10850","C4B_2///C4B///C4A",-1.6676636
"10858","ADAM12",-1.89543275
"10860","RBPMS",-1.25026875
"10862","CPXM2",-1.76352195
"10864","STK26",-1.13602573
"10871","APOE",-1.12351954
"10872","GADD45B",-1.00302215
"10874","HIST1H2BC",1.30316462
"10894","",-1.67739725
"10895","ISM1",-2.17328046
"10901","OAS1",1.62643656
"10912","SOWAHA",1.81251649
"10915","TFEC",-1.59983093
"10931","LOC102724788///PRODH",-1.02602138
"10934","SPARC",-1.29879358
"10938","CHRNA3",-1.81532524
"10941","NCS1",-1.04260032
"10944","DEGS2",1.09787421
"10949","SHANK2",1.08950208
"10950","FAM149A",1.23232401
"10955","EPB41L5",1.36478405
"10957","CSRP2",-1.18838828
"10961","",1.00688037
"10963","ZBTB20",-1.09498614
"10982","SKP2",-1.19076016
"10984","LRRC70///IPO11",-1.1709256
"10993","AXIN2",1.23257523
"11004","CRYBA2",1.30669485
"11007","VSIG4",-1.18027894
"11019","PIEZO2",1.2331579
"11043","MAPK13",1.36938263
"11045","OSBPL1A",1.00233933
"11052","CNTNAP1",-1.09634196
"11054","FXYD3",2.25732045
"11055","ITGBL1",-1.8510922
"11061","CACNA1C",-1.28281638
"11064","EBP",1.06576786
"11071","TSHZ3",-1.127982
"11072","NR1I2",2.03332885
"11078","NPL",-1.26618942
"11081","SERPINB1",1.26279495
"11082","SPCS3",1.02448271
"11083","GSKIP",1.35002197
"11098","ESRRG",2.78898925
"11099","CSRP2",-1.34676776
"11105","TWIST2",-1.3145584
"11106","UGT1A3///UGT1A1///UGT1A9///UGT1A5///UGT1A8",1.84605481
"11107","",-1.33483993
"11109","RASSF2",-1.12624259
"11110","ENTPD7",1.06312387
"11115","",-1.36576917
"11121","CFL2",-1.74637084
"11137","GNB4",-1.20965654
"11139","NAV3",-1.6389655
"11141","NR2F1-AS1",-1.22510662
"11144","KCNJ2",-1.27016887
"11148","C7",-1.25767427
"11158","METTL7A",1.37409448
"11159","",1.17206872
"11165","ACTG2",-2.72952377
"11169","CLK4",1.06451616
"11171","SELP",-1.27800887
"11174","C6orf58",4.30594007
"11182","COL8A1",-1.59236012
"11205","PARD6B",1.85574628
"11208","TRAK1",1.22449305
"11211","TCF4",-1.07010014
"11213","MEIS2",1.43580945
"11214","LINC01094",-1.19950423
"11222","FCGBP",3.22330211
"11223","LLGL2",1.25064136
"11235","HSPB8",-2.20435737
"11248","",-1.8338126
"11257","INHBB",-1.15313051
"11261","EFHD1",-1.14928035
"11269","ST3GAL6",1.02969997
"11270","STK26",1.1670502
"11277","DNASE1L3",1.35800363
"11295","LOC100509457///HLA-DQA2///HLA-DQA1",-1.38237842
"11301","AGTR1",-1.29615461
"11303","PIP5K1B",1.88708011
"11306","SFTA2",2.11861462
"11307","SPINK5",2.17739229
"11308","ANO5",1.27043693
"11320","",1.07895326
"11325","TSPAN18",-1.41994296
"11337","LOC100129518///SOD2",-1.409039
"11340","COL6A2",-1.22285884
"11343","PANK1",1.13237348
"11345","WARS",-1.1281924
"11348","CYP3A5",2.47153427
"11349","FBLN2",-1.22204903
"11357","MIR6787///SLC16A3",-1.02880865
"11362","ABCD3",-1.15432466
"11364","ADAM28",1.87076626
"11379","EMP1",-1.08389951
"11381","GNAL",-1.15119478
"11383","HGD",1.72453726
"11384","SELE",-2.04733426
"11387","BCAM",-1.02482611
"11401","MUC1",2.0496285
"11405","MYRFL",1.5372096
"11420","GLCCI1",1.01157557
"11435","FRMD6",-1.41364777
"11438","ELMO1",-1.04381865
"11450","LAMA4",-1.14528569
"11455","FAS",-1.24202402
"11470","ZDHHC11B///ZDHHC11",1.8648567
"11472","NR4A2",-1.51126575
"11477","TPCN2",2.00434694
"11483","KLHL5",-1.18668376
"11488","EMP1",-1.07925535
"11489","BCL2A1",-1.97412757
"11504","PRELID3B",1.15722527
"11509","THSD7A",-1.51219925
"11515","NECTIN3",1.35768272
"11517","SEPT9",-1.07335256
"11518","APOC4-APOC2///APOC4///APOC2",-1.23297091
"11527","IGF1",-1.6724306
"11533","PCDHGA1///PCDHGA2///PCDHGA3///PCDHGA4///PCDHGA5///PCDHGA6///PCDHGA7///PCDHGA9///PCDHGA10///PCDHGA11///PCDHGB1///PCDHGB2///PCDHGB3///PCDHGB5///PCDHGB6///PCDHGB7///PCDHGC4///PCDHGC5///PCDHGA12///PCDHGA8///PCDHGB4///PCDHGC3",-1.01066923
"11547","",-1.01157623
"11549","PLN",-2.79239989
"11566","",-1.37999141
"11582","FHL1",-2.20771978
"11584","MUC1",1.73632918
"11600","VCAN",-1.40478318
"11608","COL5A1",-1.20765615
"11617","LOC101926921///DAB2",-1.05607067
"11636","GIF",4.65710524
"11649","",-1.27181642
"11651","DBR1",1.01202782
"11654","GIPC2",1.48807149
"11658","ITPKB",-1.4452629
"11662","TMC4",1.39411361
"11663","AHCYL2",1.40149007
"11672","CREB3L4",1.0961169
"11698","LAMA5",-1.20347353
"11700","C19orf12",-1.22445931
"11702","MYADM",-1.11793032
"11707","EPHA3",-1.19099458
"11714","AQP11",1.2328259
"11716","PRUNE2",-2.25274463
"11717","KCNMB1",-2.06558519
"11758","PTBP2",-1.05974363
"11764","AKR1B10",4.08655047
"11765","PLAU",-1.18530131
"11773","ORM2///ORM1",3.25466789
"11780","THBS1",-1.51983643
"11796","PTRF",-1.35939451
"11809","CA2",3.21193152
"11820","CALD1",-1.60833746
"11822","PTGS2",-1.64759303
"11824","B3GALT5",1.33169786
"11830","TAGLN",-1.53042883
"11841","GUCY1A2",-1.46272589
"11855","BSPRY",1.06926477
"11870","ATP6V1A",-1.02323512
"11873","RNASE2",-1.03917746
"11884","CERS6",1.02850217
"11885","SYNPO2",-1.82466435
"11887","LAYN",-1.53853659
"11893","GLIS2",-1.33053266
"11900","COL14A1",-2.48771144
"11908","ZNF423",-1.768995
"11916","CES2",1.72211823
"11919","ACTA2",-2.18352397
"11927","SEC23B",1.02472264
"11930","TMEFF2",1.24679995
"11936","ASB2",-1.61014365
"11941","IGF1R",-1.16310185
"11960","CLEC2B",-1.06653024
"11967","GKN1",5.96862921
"11979","IGFBP5",-1.06052805
"11980","TSTD1",1.06834375
"11981","ST6GALNAC5",-1.11457954
"11988","C4orf48",-1.00663943
"11991","",1.65516182
"11993","LOC102724611",-1.09442811
"11996","KCNE4",-1.09195464
"11998","FABP5",1.02223906
"12032","CFL2",-1.81391355
"12051","VIM",-1.46865601
"12052","ACSL4",-1.1823245
"12054","ACPP",1.25224064
"12055","PFN2",-1.33057074
"12069","SEMA6A",-1.63820106
"12074","CORO2A",1.39761036
"12083","ZEB2",-1.02649356
"12088","FGD4",-1.16303159
"12089","TC2N",1.29635841
"12104","HEG1",-1.08104192
"12105","FSTL1",-1.02976291
"12108","SLC4A4",2.34743594
"12117","ANKRD29",1.4176404
"12127","ACTG1P4///AMY2B///AMY2A///AMY1C///AMY1B///AMY1A",1.15534559
"12133","MIR4697///MIR4697HG",-1.28672915
"12138","MYH10",-1.45182907
"12148","DDX6",-2.12558482
"12151","PCLO",1.24453374
"12167","",-1.18999218
"12182","DES",-3.15932941
"12191","DCN",-1.25208135
"12214","MAOA",1.2921832
"12215","LINC00982",1.39480634
"12222","IGF1",-1.67160591
"12223","SLC7A5",-1.02545987
"12230","CXorf36",-1.01563996
"12231","ATP2C2",1.02136031
"12242","NAMPT",-1.15423458
"12247","DCN",-1.19524643
"12248","PDZD2",1.34266456
"12250","NAT1",1.4509652
"12261","STEAP4",-1.04500855
"12265","KRTCAP3",1.29853302
"12266","ANXA3",1.49882626
"12272","G0S2",-1.73931559
"12281","",-1.33141083
"12286","KLHL29",-1.29671229
"12307","SLC38A1",-1.08700466
"12309","IL18",1.36533848
"12312","CACNA1C",-1.09653887
"12344","",-1.00314784
"12347","PCNX1",-1.26221771
"12362","PLN",-2.63098306
"12366","PCDH9",-1.80293944
"12374","KLF4",1.47921815
"12378","BCAT1",-1.37548355
"12383","TBX3",1.25676993
"12386","RGS4",-1.32312241
"12397","",-1.32922702
"12399","EMP1",-1.36520059
"12418","MFSD4A",2.57260697
"12421","IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH",-1.21261382
"12426","",-1.10186124
"12439","MGST1",1.26867562
"12442","TSPAN12",1.22879021
"12457","FERMT2",-1.43974208
"12463","CGN",1.59729486
"12466","IFI30///PIK3R2",-1.10624642
"12493","",-1.08106175
"12494","MUC1",1.69580234
"12495","GPR65",-1.06090836
"12512","HIST1H2BD",1.21988963
"12516","MYRF",1.51913353
"12520","PCDHB16",-1.10359244
"12544","SIPA1L2",-1.05832015
"12550","TRIM7",1.04394879
"12572","KCNK1",1.72162937
"12597","LAMB3",1.46073196
"12616","CR1",-1.33619063
"12621","MAP7",1.50831054
"12622","",-1.79158216
"12627","EFNA5",-1.32117548
"12631","CYTIP",1.32984027
"12632","FAM107B",1.07071948
"12634","MSMO1",1.3370516
"12637","LTBP3",-1.21274949
"12645","MRGPRF",-1.96606559
"12656","COL16A1",-1.35614737
"12671","KCNK1",1.45422311
"12685","MYH10",-1.39991879
"12688","SOX18",-1.11107959
"12694","CPLX1",-1.19547328
"12697","FLJ16734",-1.0207068
"12704","PWAR6",-1.71791263
"12705","HLA-DPA1",-1.10641691
"12709","DOK3",-1.05039745
"12710","F2RL1",2.19962737
"12711","SUPT20H///DES",-2.30290172
"12728","ARFGEF3",1.58394016
"12746","RAB3B",1.18859168
"12751","LINC00312",-1.18789943
"12755","MYO6",1.12778659
"12758","MBOAT2",1.0295235
"12762","MIR6756///MCAM",-1.35220395
"12769","HOXB7",-1.57827599
"12774","FILIP1L",-1.02572736
"12775","FILIP1",-1.24234858
"12789","S100P",2.42592638
"12799","",1.0295966
"12804","SDC3",-1.13896715
"12807","MAOA",1.39620081
"12842","GPR84",-1.04319935
"12872","MBNL1-AS1",-2.23155346
"12890","LOC101930322///ABCC6P2///ABCC6P1///ABCC6",1.38947479
"12897","SLC7A11",1.9696383
"12904","AKT3",-1.11986808
"12917","UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10",2.18826667
"12927","ECT2",-1.00953309
"12928","EFEMP2",-1.13694613
"12937","PLN",-2.5326772
"12961","COLCA2",1.44131401
"12962","KLK11",1.96291037
"12982","AMFR",1.61662491
"12991","HOXB7",-1.69417783
"13006","IL20RA",1.41491067
"13012","ANKRD22",1.44638918
"13016","PGM5",-1.43657238
"13025","RAVER2",1.07815215
"13030","",-1.28483198
"13031","CTSE",3.02021384
"13032","CSRP1",-1.55541812
"13035","ICAM1",-1.33871314
"13053","HSPB1",-1.01737278
"13056","BRI3BP",1.21252624
"13060","TFPI",-1.1890499
"13064","DTNA",-1.20711834
"13081","TSHZ2",-1.26001402
"13088","SULT2A1",1.27545856
"13090","GLIPR1",-1.1095108
"13099","ANK2",-1.07526367
"13116","FBXO32",-1.13366382
"13119","SIDT1",1.0789522
"13121","CHDH",1.2024353
"13124","SLIT2",-1.85090433
"13125","LOC400043",1.5922164
"13126","MSMB",3.98626581
"13134","LRRK2",-1.03151295
"13138","DSG2",1.83633792
"13139","HHEX",-1.21320379
"13151","FGF7P3///FGF7P6///FGF7",-1.55270724
"13162","HDAC9",1.21139439
"13167","ERBB3",1.5006861
"13177","ADGRL2",-1.17280955
"13190","CA4",1.16698608
"13194","FAS",-1.00344838
"13213","NFIA",-1.04549542
"13216","MMP16",-1.29951049
"13220","PDIA2",1.70612269
"13231","RHOBTB3",-1.11552696
"13243","GPR27",1.55908699
"13250","FBN2",1.2714236
"13261","SAMD9",1.28466745
"13272","LOC102724229///RASA4B///RASA4",1.0850517
"13273","PRELP",-1.73042475
"13274","RIMKLB",-1.04390963
"13276","",-1.08229807
"13278","CLEC4E",-1.05146204
"13294","NARR///RAB34",-1.10808544
"13301","FGF7P3",-1.15603646
"13305","HSPA1B///HSPA1A",1.52235179
"13306","LOC100505984///ITGB6",2.18858169
"13317","EPB41L3",-1.18729493
"13364","FUT3",1.46174048
"13381","RASSF8",-1.51465183
"13392","FHL1",-2.01687565
"13396","",1.2388424
"13414","CTLA4",-1.20133816
"13418","SMAGP",1.09103714
"13419","GBP3",1.56113151
"13425","RAB3IP",1.19572272
"13430","ASPN",-1.97595029
"13433","ATP2B4",-1.20716924
"13441","MYO5B",1.57163573
"13480","ATP4B",4.07552931
"13485","PDE1A",-1.29997883
"13486","AIM1",1.24496884
"13489","NKX2-2",1.67160131
"13493","LAMA3",1.56925713
"13498","FHL1",-2.05041573
"13500","DYNC1I1",-1.15031579
"13507","HOXC10",-1.90810184
"13513","FAM189A2",1.23255642
"13521","EXPH5",-1.33909681
"13529","MAGI2-AS3",-1.03053068
"13530","COMP",-1.55744226
"13544","PTGFR",-1.05842447
"13558","EPB41L4B",1.82530462
"13580","BTNL8",2.18004749
"13583","STEAP4",-1.61045586
"13593","P3H2",1.42650721
"13599","",-1.16207198
"13605","JAK3",-1.07505749
"13617","GPRC5C",1.212195
"13620","LMOD1",-1.84634224
"13624","COL10A1",-2.15271981
"13634","ABCC9",-1.39969211
"13636","MN1",-1.69094284
"13639","DOCK11",-1.04123682
"13646","MIR6756///MCAM",-1.0886246
"13648","RASL12",-1.0340019
"13655","ATP4A",3.31020024
"13664","SMIM24",2.17706731
"13667","SFRP1",-2.4373868
"13678","POF1B",1.61299472
"13690","TOX3",2.23576317
"13692","CXCL17",2.90841274
"13704","SORBS1",-1.40312614
"13725","DUSP4",1.51642311
"13728","EHF",1.32951686
"13733","ADAMTS8",-1.56943342
"13740","",-1.22406114
"13758","DSP",1.62803398
"13792","MGC24103",-1.57640403
"13802","S100A14",1.74007993
"13815","FUT2",1.5676504
"13816","MAP1B",-1.54758621
"13820","HSPB7",-2.06666328
"13824","RNF183",1.24047854
"13828","MARCH1",-1.16074151
"13834","CST1",-3.04054795
"13842","NSUN7",1.0346715
"13844","ZFHX4",-1.26191788
"13851","TAGAP",-1.21969048
"13854","LOC101928409",-1.42015516
"13864","AVPR1A",-1.26442914
"13868","FBXL7",-1.01064071
"13875","PLXDC2",-1.13709128
"13884","SACS",-1.19005553
"13910","BNC2",-1.1209918
"13916","TMEM204",-1.05247143
"13920","HLA-DOA",-1.05290559
"13921","PRUNE2",-2.07875723
"13923","MSMB",4.13054552
"13947","MPDZ",-1.29217184
"13960","HLA-DPA1",-1.44029897
"13963","SEMA3C",-1.04991634
"13969","EHD2",-1.00032336
"13974","IGF1",-2.07369358
"14020","CASP1",1.09432364
"14023","MFAP3L",-1.17341919
"14027","MARK1",-1.00956791
"14037","DDR2",-1.4292486
"14038","PERP",1.30754798
